item,pip
http://www.wikidata.org/entity/Q107387028,pyutilib
http://www.wikidata.org/entity/Q107383772,pyvirtualdisplay
http://www.wikidata.org/entity/Q107387195,pyvisa
http://www.wikidata.org/entity/Q107383502,pywinrm
http://www.wikidata.org/entity/Q107387187,qdarkstyle
http://www.wikidata.org/entity/Q107386590,qgrid
http://www.wikidata.org/entity/Q107387188,qstylizer
http://www.wikidata.org/entity/Q107382751,queuelib
http://www.wikidata.org/entity/Q107386104,rangehttpserver
http://www.wikidata.org/entity/Q107384106,ratelim
http://www.wikidata.org/entity/Q107383410,ratelimit
http://www.wikidata.org/entity/Q107382159,requests-file
http://www.wikidata.org/entity/Q107384709,requests-html
http://www.wikidata.org/entity/Q107386745,rest-condition
http://www.wikidata.org/entity/Q107380700,rfc3987
http://www.wikidata.org/entity/Q107382413,rinoh-typeface-dejavuserif
http://www.wikidata.org/entity/Q107386300,rlr
http://www.wikidata.org/entity/Q107383903,routes
http://www.wikidata.org/entity/Q107380886,rst2txt
http://www.wikidata.org/entity/Q107384511,rstobj
http://www.wikidata.org/entity/Q107386204,RTFDE
http://www.wikidata.org/entity/Q107384124,rtree
http://www.wikidata.org/entity/Q107383139,ruamel-yaml-clib
http://www.wikidata.org/entity/Q107387071,ruamel.yaml.clib
http://www.wikidata.org/entity/Q107380983,s3fs
http://www.wikidata.org/entity/Q107385365,sailthru-client
http://www.wikidata.org/entity/Q107386322,sauceclient
http://www.wikidata.org/entity/Q107383144,scandir
http://www.wikidata.org/entity/Q107382274,scramp
http://www.wikidata.org/entity/Q107386921,sekkaybot
http://www.wikidata.org/entity/Q107381767,semantic-version
http://www.wikidata.org/entity/Q107384581,sentence-transformers
http://www.wikidata.org/entity/Q107384061,shellescape
http://www.wikidata.org/entity/Q107383250,simple-salesforce
http://www.wikidata.org/entity/Q107381161,simplejson
http://www.wikidata.org/entity/Q107386436,singer-python
http://www.wikidata.org/entity/Q107370376,six
http://www.wikidata.org/entity/Q107382094,skorch
http://www.wikidata.org/entity/Q107385971,slack-webhook
http://www.wikidata.org/entity/Q107386761,slugify
http://www.wikidata.org/entity/Q107381666,smac4nni
http://www.wikidata.org/entity/Q107382950,snapshot-selenium
http://www.wikidata.org/entity/Q107380894,sniffio
http://www.wikidata.org/entity/Q107380992,snuggs
http://www.wikidata.org/entity/Q107386853,sops
http://www.wikidata.org/entity/Q107387224,sox
http://www.wikidata.org/entity/Q107381678,spacy-legacy
http://www.wikidata.org/entity/Q107385847,sphinx-github-changelog
http://www.wikidata.org/entity/Q107382239,sphinx-markdown-tables
http://www.wikidata.org/entity/Q107381148,sphinxcontrib-htmlhelp
http://www.wikidata.org/entity/Q107383995,sphinxcontrib-images
http://www.wikidata.org/entity/Q107381588,sphinxcontrib.programoutput
http://www.wikidata.org/entity/Q107385641,splinter
http://www.wikidata.org/entity/Q107386894,sqlalchemy-mixins
http://www.wikidata.org/entity/Q107382390,sqlitedict
http://www.wikidata.org/entity/Q107380671,sqlparse
http://www.wikidata.org/entity/Q107387097,ssh-import-id
http://www.wikidata.org/entity/Q107383517,sshtunnel
http://www.wikidata.org/entity/Q107387041,standardjson
http://www.wikidata.org/entity/Q107380933,stestr
http://www.wikidata.org/entity/Q107386573,stix
http://www.wikidata.org/entity/Q107385527,streamz
http://www.wikidata.org/entity/Q107383756,suds-jurko
http://www.wikidata.org/entity/Q107385895,svgwrite
http://www.wikidata.org/entity/Q107384781,tabledata
http://www.wikidata.org/entity/Q107384242,tangled-up-in-unicode
http://www.wikidata.org/entity/Q107387145,tap-py
http://www.wikidata.org/entity/Q107385364,teamcity-messages
http://www.wikidata.org/entity/Q107381455,tensorboard-data-server
http://www.wikidata.org/entity/Q107382156,tensorflow-metadata
http://www.wikidata.org/entity/Q107384101,tensorflow-probability
http://www.wikidata.org/entity/Q107385690,teradatasql
http://www.wikidata.org/entity/Q107381774,test-tube
http://www.wikidata.org/entity/Q107387059,testlink-api-python-client
http://www.wikidata.org/entity/Q107384334,tf-models-official
http://www.wikidata.org/entity/Q107385463,tf-nightly
http://www.wikidata.org/entity/Q107387036,thespian
http://www.wikidata.org/entity/Q107387069,timezonefinderl
http://www.wikidata.org/entity/Q107383682,tinycss2
http://www.wikidata.org/entity/Q107382144,tokenizers
http://www.wikidata.org/entity/Q107387067,tox-monorepo
http://www.wikidata.org/entity/Q107384469,trains
http://www.wikidata.org/entity/Q107385284,treelib
http://www.wikidata.org/entity/Q107383521,trino
http://www.wikidata.org/entity/Q107387232,trufflehog
http://www.wikidata.org/entity/Q107386260,tslearn
http://www.wikidata.org/entity/Q107386750,turicreate
http://www.wikidata.org/entity/Q107380621,twisted-iocpsupport
http://www.wikidata.org/entity/Q107381109,twistedchecker
http://www.wikidata.org/entity/Q107386006,twitter-common-confluence
http://www.wikidata.org/entity/Q107387138,twitter.common.contextutil
http://www.wikidata.org/entity/Q107386005,twitter.common.log
http://www.wikidata.org/entity/Q107383954,txaio
http://www.wikidata.org/entity/Q107382328,typeguard
http://www.wikidata.org/entity/Q107381377,types-pytz
http://www.wikidata.org/entity/Q107380508,typing
http://www.wikidata.org/entity/Q107383188,ua-parser
http://www.wikidata.org/entity/Q107386085,uhashring
http://www.wikidata.org/entity/Q107382448,uhi
http://www.wikidata.org/entity/Q107384605,umap-learn
http://www.wikidata.org/entity/Q107384151,unicodedata2
http://www.wikidata.org/entity/Q107387176,unify
http://www.wikidata.org/entity/Q107387039,unrar
http://www.wikidata.org/entity/Q107381913,aws-cdk.aws-route53
http://www.wikidata.org/entity/Q107382047,aws-cdk.aws-ses
http://www.wikidata.org/entity/Q107381902,aws-cdk.aws-signer
http://www.wikidata.org/entity/Q107382051,aws-cdk.aws-sso
http://www.wikidata.org/entity/Q107384694,aws-encryption-sdk-cli
http://www.wikidata.org/entity/Q107384292,aws-sam-cli
http://www.wikidata.org/entity/Q107383649,awscli-cwlogs
http://www.wikidata.org/entity/Q107384826,awsiotpythonsdk
http://www.wikidata.org/entity/Q107383286,azure-cli-telemetry
http://www.wikidata.org/entity/Q107383673,azure-eventgrid
http://www.wikidata.org/entity/Q107381729,azure-graphrbac
http://www.wikidata.org/entity/Q107383317,azure-kusto-data
http://www.wikidata.org/entity/Q107383427,azure-mgmt-advisor
http://www.wikidata.org/entity/Q107381724,azure-mgmt-authorization
http://www.wikidata.org/entity/Q107383758,azure-mgmt-commerce
http://www.wikidata.org/entity/Q107383325,azure-mgmt-containerservice
http://www.wikidata.org/entity/Q107383399,azure-mgmt-datafactory
http://www.wikidata.org/entity/Q107383364,azure-mgmt-dns
http://www.wikidata.org/entity/Q107383715,azure-mgmt-hdinsight
http://www.wikidata.org/entity/Q107383716,azure-mgmt-imagebuilder
http://www.wikidata.org/entity/Q107383352,azure-mgmt-loganalytics
http://www.wikidata.org/entity/Q107383763,azure-mgmt-machinelearningcompute
http://www.wikidata.org/entity/Q107383718,azure-mgmt-managedservices
http://www.wikidata.org/entity/Q107383645,azure-mgmt-maps
http://www.wikidata.org/entity/Q107383739,azure-mgmt-notificationhubs
http://www.wikidata.org/entity/Q107381717,azure-mgmt-nspkg
http://www.wikidata.org/entity/Q107383720,azure-mgmt-privatedns
http://www.wikidata.org/entity/Q107381719,azure-mgmt-resource
http://www.wikidata.org/entity/Q107387064,azureml-designer-core
http://www.wikidata.org/entity/Q107383755,azureml-designer-serving
http://www.wikidata.org/entity/Q107383823,azureml-train-restclients-hyperdrive
http://www.wikidata.org/entity/Q107385723,backports.weakref
http://www.wikidata.org/entity/Q107380887,bandit
http://www.wikidata.org/entity/Q107383689,bashlex
http://www.wikidata.org/entity/Q107382224,bert-score
http://www.wikidata.org/entity/Q107386599,bert-tensorflow
http://www.wikidata.org/entity/Q107384521,biplist
http://www.wikidata.org/entity/Q107383340,bitstring
http://www.wikidata.org/entity/Q107383698,boltons
http://www.wikidata.org/entity/Q107384712,boostedblob
http://www.wikidata.org/entity/Q107380725,botocore
http://www.wikidata.org/entity/Q107384602,brewer2mpl
http://www.wikidata.org/entity/Q107380522,brotlipy
http://www.wikidata.org/entity/Q107381554,BTrees
http://www.wikidata.org/entity/Q107384422,bugsnag
http://www.wikidata.org/entity/Q107384407,caer
http://www.wikidata.org/entity/Q107383738,cairosvg
http://www.wikidata.org/entity/Q107382311,captum
http://www.wikidata.org/entity/Q107382248,capturer
http://www.wikidata.org/entity/Q107382481,cdshealpix
http://www.wikidata.org/entity/Q107380463,certifi
http://www.wikidata.org/entity/Q107382891,certipy
http://www.wikidata.org/entity/Q107380519,cffi
http://www.wikidata.org/entity/Q107383932,checkdigit
http://www.wikidata.org/entity/Q107385486,checksumdir
http://www.wikidata.org/entity/Q107383854,cheroot
http://www.wikidata.org/entity/Q107382152,chex
http://www.wikidata.org/entity/Q107386924,clearbit
http://www.wikidata.org/entity/Q107384357,click-help-colors
http://www.wikidata.org/entity/Q107384217,clint
http://www.wikidata.org/entity/Q107380665,codecov
http://www.wikidata.org/entity/Q107385970,colcon-cd
http://www.wikidata.org/entity/Q107385722,colcon-cmake
http://www.wikidata.org/entity/Q107385956,colcon-mixin
http://www.wikidata.org/entity/Q107385887,colcon-output
http://www.wikidata.org/entity/Q107385888,colcon-package-selection
http://www.wikidata.org/entity/Q107386340,colorhash
http://www.wikidata.org/entity/Q107380867,colorlog
http://www.wikidata.org/entity/Q107387157,columnar
http://www.wikidata.org/entity/Q107385263,commentjson
http://www.wikidata.org/entity/Q107383320,configargparse
http://www.wikidata.org/entity/Q107383295,confluent-kafka
http://www.wikidata.org/entity/Q107381878,constructs
http://www.wikidata.org/entity/Q107382245,cookiecutter
http://www.wikidata.org/entity/Q107386958,cookiejar
http://www.wikidata.org/entity/Q107382850,cpp-coveralls
http://www.wikidata.org/entity/Q107381037,cPyparsing
http://www.wikidata.org/entity/Q107383229,croniter
http://www.wikidata.org/entity/Q107386378,cssmin
http://www.wikidata.org/entity/Q107384214,cufflinks
http://www.wikidata.org/entity/Q107382340,cupy-cuda111
http://www.wikidata.org/entity/Q107382341,cupy-cuda80
http://www.wikidata.org/entity/Q107384079,cvxopt
http://www.wikidata.org/entity/Q107383113,cycler
http://www.wikidata.org/entity/Q107385522,cypari
http://www.wikidata.org/entity/Q107383511,databases
http://www.wikidata.org/entity/Q107383699,databricks-api
http://www.wikidata.org/entity/Q107384778,DataProperty
http://www.wikidata.org/entity/Q107382240,datasets
http://www.wikidata.org/entity/Q107385528,datashader
http://www.wikidata.org/entity/Q107381752,datatable
http://www.wikidata.org/entity/Q107386625,dbnd-luigi
http://www.wikidata.org/entity/Q107386627,dbnd-postgres
http://www.wikidata.org/entity/Q107386618,dbnd-spark
http://www.wikidata.org/entity/Q107385224,dbt-redshift
http://www.wikidata.org/entity/Q107383922,descartes
http://www.wikidata.org/entity/Q107383435,dicttoxml
http://www.wikidata.org/entity/Q107383162,discord
http://www.wikidata.org/entity/Q107384636,discord-webhook
http://www.wikidata.org/entity/Q107383161,discord.py
http://www.wikidata.org/entity/Q107386789,disklist
http://www.wikidata.org/entity/Q107384717,distribute
http://www.wikidata.org/entity/Q107381577,dj-search-url
http://www.wikidata.org/entity/Q107387022,django-admin-sortable
http://www.wikidata.org/entity/Q107384112,django-allauth
http://www.wikidata.org/entity/Q107385287,django-auth-ldap
http://www.wikidata.org/entity/Q107385265,django-autocomplete-light
http://www.wikidata.org/entity/Q107385444,django-bootstrap4
http://www.wikidata.org/entity/Q107385430,django-cacheops
http://www.wikidata.org/entity/Q107386700,django-celery-email
http://www.wikidata.org/entity/Q107385414,django-classy-tags
http://www.wikidata.org/entity/Q107385301,django-csp
http://www.wikidata.org/entity/Q107384502,django-dirtyfields
http://www.wikidata.org/entity/Q107386124,django-fernet-fields
http://www.wikidata.org/entity/Q107386638,django-hosts
http://www.wikidata.org/entity/Q107385498,django-json-widget
http://www.wikidata.org/entity/Q107384244,django-oauth-toolkit
http://www.wikidata.org/entity/Q107386277,django-ordered-model
http://www.wikidata.org/entity/Q107386689,django-registration
http://www.wikidata.org/entity/Q107384473,django-reversion
http://www.wikidata.org/entity/Q107384580,django-ses
http://www.wikidata.org/entity/Q107384481,django-stubs
http://www.wikidata.org/entity/Q107384381,django-widget-tweaks
http://www.wikidata.org/entity/Q107386433,djangorestframework-bulk
http://www.wikidata.org/entity/Q107387109,djangorestframework-recursive
http://www.wikidata.org/entity/Q17052162,dlib
http://www.wikidata.org/entity/Q107380865,doc8
http://www.wikidata.org/entity/Q107384055,docker-py
http://www.wikidata.org/entity/Q107380549,docopt
http://www.wikidata.org/entity/Q107383745,dogpile-cache
http://www.wikidata.org/entity/Q107385184,dohq-artifactory
http://www.wikidata.org/entity/Q107386169,drf-jwt
http://www.wikidata.org/entity/Q107384721,dynaconf
http://www.wikidata.org/entity/Q107384801,easy-thumbnails
http://www.wikidata.org/entity/Q107386744,edx-django-utils
http://www.wikidata.org/entity/Q107386792,efficientnet-pytorch
http://www.wikidata.org/entity/Q107386747,elasticsearch2
http://www.wikidata.org/entity/Q107384416,elasticsearch5
http://www.wikidata.org/entity/Q107384471,electrical-calendar
http://www.wikidata.org/entity/Q107380719,entrypoints
http://www.wikidata.org/entity/Q107382384,epitran
http://www.wikidata.org/entity/Q107384260,esptool
http://www.wikidata.org/entity/Q107383964,eth-hash
http://www.wikidata.org/entity/Q107387159,evdev
http://www.wikidata.org/entity/Q107381689,fastrlock
http://www.wikidata.org/entity/Q107384458,filechunkio
http://www.wikidata.org/entity/Q107381364,flake8
http://www.wikidata.org/entity/Q107382126,flake8-broken-line
http://www.wikidata.org/entity/Q107382478,flake8-imports
http://www.wikidata.org/entity/Q107387166,flake8-pyi
http://www.wikidata.org/entity/Q107382119,flake8-quotes
http://www.wikidata.org/entity/Q107382127,flake8-rst-docstrings
http://www.wikidata.org/entity/Q107387167,flake8-typing-imports
http://www.wikidata.org/entity/Q107383431,flask-admin
http://www.wikidata.org/entity/Q107386968,Flask-CeleryExt
http://www.wikidata.org/entity/Q107382309,flask-compress
http://www.wikidata.org/entity/Q107385194,flask-mysql
http://www.wikidata.org/entity/Q107386491,flask-opentracing
http://www.wikidata.org/entity/Q107386668,flask-sslify
http://www.wikidata.org/entity/Q107384591,flask-talisman
http://www.wikidata.org/entity/Q107381443,flatbuffers
http://www.wikidata.org/entity/Q107381603,flexx
http://www.wikidata.org/entity/Q107384063,fluent-logger
http://www.wikidata.org/entity/Q107383810,fortniteapiasync
http://www.wikidata.org/entity/Q107386877,frozen-flask
http://www.wikidata.org/entity/Q107381369,func-timeout
http://www.wikidata.org/entity/Q107383942,funcy
http://www.wikidata.org/entity/Q107386681,fvcore
http://www.wikidata.org/entity/Q107383919,fysom
http://www.wikidata.org/entity/Q107382849,gcovr
http://www.wikidata.org/entity/Q107384491,gcs-oauth2-boto-plugin
http://www.wikidata.org/entity/Q107380979,gcsfs
http://www.wikidata.org/entity/Q107383848,genson
http://www.wikidata.org/entity/Q107386193,geospark
http://www.wikidata.org/entity/Q107384518,gevent-websocket
http://www.wikidata.org/entity/Q107386484,git-url-parse
http://www.wikidata.org/entity/Q107381007,gitdb
http://www.wikidata.org/entity/Q107385828,glooey
http://www.wikidata.org/entity/Q107386263,gluonnlp
http://www.wikidata.org/entity/Q107380733,gmpy2
http://www.wikidata.org/entity/Q107385277,google-api-helper
http://www.wikidata.org/entity/Q107381788,google-apitools
http://www.wikidata.org/entity/Q107382162,google-auth-httplib2
http://www.wikidata.org/entity/Q107380976,google-auth-oauthlib
http://www.wikidata.org/entity/Q107383116,google-cloud-appengine-logging
http://www.wikidata.org/entity/Q107386712,google-cloud-asset
http://www.wikidata.org/entity/Q107381800,google-cloud-bigquery
http://www.wikidata.org/entity/Q107384268,google-cloud-dataflow
http://www.wikidata.org/entity/Q107381790,google-cloud-datastore
http://www.wikidata.org/entity/Q107383474,google-cloud-tasks
http://www.wikidata.org/entity/Q107384130,google-cloud-trace
http://www.wikidata.org/entity/Q107381444,google-pasta
http://www.wikidata.org/entity/Q107381706,googleapis-common-protos
http://www.wikidata.org/entity/Q107381769,gpg
http://www.wikidata.org/entity/Q107382220,gprof2dot
http://www.wikidata.org/entity/Q107386777,graphene-federation
http://www.wikidata.org/entity/Q107380619,graphviz
http://www.wikidata.org/entity/Q107381707,grpcio-gcp
http://www.wikidata.org/entity/Q107383234,gspread
http://www.wikidata.org/entity/Q107384133,gtts
http://www.wikidata.org/entity/Q107386222,guessit
